CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST00625,Catherine Jackson,30,Female,Yearly,2023-09-29,2026-01-04,24,9,0
CUST00626,Nicholas Wright,49,Female,Monthly,2023-08-25,2025-12-11,13,6,0
CUST00627,Kathleen Nguyen,16,Female,Quarterly,2025-05-04,2025-12-12,11,8,0
CUST00628,Andrew Reddy,51,Female,Yearly,2025-12-06,2025-12-09,0,3,1
CUST00629,Michael Nelson,33,Male,Monthly,2023-11-26,2025-12-30,20,6,0
CUST00630,Charles Singh,38,Male,Quarterly,2024-02-22,2026-01-13,14,7,0
CUST00631,Amanda Gupta,40,Male,Quarterly,2024-04-04,2025-12-11,18,6,0
CUST00632,Deborah Thomas,32,Female,Quarterly,2024-08-12,2026-01-12,17,6,0
CUST00633,Ananya Harris,31,Male,Yearly,2024-10-02,2026-01-12,30,8,0
CUST00634,Mary Mitchell,30,Male,Quarterly,2025-06-26,2025-12-06,23,6,0
CUST00635,Raymond Rivera,46,Female,Quarterly,2024-02-07,2026-01-03,20,7,0
CUST00636,Donna Lewis,38,Male,Quarterly,2024-01-18,2025-12-14,5,5,0
CUST00637,Jessica Harris,20,Male,Monthly,2024-06-25,2025-07-05,4,7,1
CUST00638,Sneha Taylor,58,Male,Monthly,2023-11-14,2025-09-10,5,5,1
CUST00639,Scott Brown,16,Female,Quarterly,2024-09-08,2025-12-10,13,6,0
CUST00640,Stephen Thompson,27,Male,Quarterly,2025-12-12,2025-12-21,3,3,1
CUST00641,David Sharma,16,Female,Monthly,2025-04-06,2025-10-06,6,2,1
CUST00642,Sanjay Wilson,36,Female,Monthly,2024-08-24,2025-06-26,10,2,1
CUST00643,Angela Walker,16,Other,Yearly,2023-01-19,2025-09-04,3,6,1
CUST00644,Laura Thomas,55,Female,Quarterly,2024-05-14,2025-12-26,8,8,0
CUST00645,Timothy Iyer,28,Female,Monthly,2024-06-09,2025-12-28,17,10,0
CUST00646,Patricia Iyer,17,Female,Quarterly,2025-11-19,2025-12-18,20,8,0
CUST00647,Gary Williams,45,Male,Quarterly,2024-10-18,2026-01-09,18,7,0
CUST00648,Nancy Roberts,29,Female,Monthly,2023-05-15,2025-06-23,4,3,1
CUST00649,Maria Wilson,40,Female,Monthly,2023-08-01,2025-08-12,2,4,1
CUST00650,Samuel Gupta,33,Female,Quarterly,2023-11-11,2025-09-08,7,4,1
CUST00651,John Garcia,16,Male,Monthly,2024-05-30,2025-12-10,28,5,0
CUST00652,Arjun Anderson,26,Female,Monthly,2025-07-12,2025-12-19,13,9,0
CUST00653,Kenneth Johnson,16,Male,Monthly,2023-01-13,2025-12-07,43,8,0
CUST00654,David Carter,36,Female,Monthly,2023-05-29,2025-07-26,3,4,1
CUST00655,Susan Jackson,39,Female,Monthly,2023-06-27,2025-08-11,5,5,1
CUST00656,Timothy Sanchez,34,Female,Monthly,2023-11-17,2026-01-07,16,7,0
CUST00657,Janet Sanchez,31,Female,Yearly,2024-08-27,2026-01-06,27,8,0
CUST00658,Joshua Baker,16,Female,Yearly,2025-02-03,2026-01-15,23,7,0
CUST00659,Stephen Verma,33,Female,Monthly,2023-01-11,2025-12-21,14,8,0
CUST00660,Jonathan Scott,44,Female,Monthly,2024-12-05,2025-06-19,1,4,1
CUST00661,Sneha Allen,23,Male,Monthly,2024-06-01,2025-10-16,0,3,1
CUST00662,Christine Patel,43,Female,Monthly,2025-08-02,2026-01-11,25,8,0
CUST00663,Donna Nelson,41,Male,Monthly,2025-09-24,2025-12-24,22,6,0
CUST00664,Thomas Nelson,38,Female,Monthly,2023-05-23,2025-12-26,24,8,0
CUST00665,Gary Lewis,47,Male,Quarterly,2023-11-09,2025-12-23,23,7,0
CUST00666,Vikram Lee,45,Female,Monthly,2024-10-03,2025-10-06,3,2,1
CUST00667,Catherine Mitchell,32,Female,Monthly,2025-01-06,2025-09-08,1,2,1
CUST00668,Kavita Walker,32,Male,Monthly,2024-09-17,2026-01-09,11,6,0
CUST00669,Daniel Adams,16,Female,Yearly,2023-10-14,2026-01-03,19,7,0
CUST00670,Kimberly Campbell,25,Female,Monthly,2023-06-04,2025-12-14,23,8,0
CUST00671,Benjamin Johnson,16,Female,Quarterly,2024-03-11,2025-12-11,11,6,0
CUST00672,Kimberly Wright,23,Female,Quarterly,2023-11-01,2025-10-05,6,3,1
CUST00673,Meera Roberts,31,Female,Yearly,2023-10-02,2025-12-14,1,8,0
CUST00674,Barbara Sanchez,20,Male,Monthly,2024-05-04,2025-12-07,18,7,0
CUST00675,Debra Hernandez,48,Female,Monthly,2023-11-23,2025-07-10,0,1,1
CUST00676,Gregory Verma,36,Other,Quarterly,2025-09-17,2026-01-13,32,9,0
CUST00677,Mark Carter,36,Female,Monthly,2025-01-26,2025-06-13,2,5,1
CUST00678,Anthony King,23,Female,Monthly,2025-08-19,2026-01-13,21,8,0
CUST00679,Jennifer Adams,45,Male,Quarterly,2025-12-03,2025-12-29,40,7,0
CUST00680,Pooja Mitchell,28,Male,Quarterly,2023-12-23,2025-12-22,17,4,0
CUST00681,George Nguyen,26,Female,Yearly,2025-11-24,2026-01-01,14,6,0
CUST00682,Eric Sanchez,35,Male,Yearly,2025-09-24,2025-12-08,11,8,0
CUST00683,James Allen,34,Female,Monthly,2024-04-16,2025-06-20,3,3,1
CUST00684,Emily Wilson,35,Male,Monthly,2023-08-31,2025-12-20,24,5,0
CUST00685,Vikram Perez,26,Female,Monthly,2025-09-07,2025-12-09,15,5,0
CUST00686,Christopher Adams,24,Female,Monthly,2023-03-30,2025-07-03,2,5,1
CUST00687,Christopher Rodriguez,36,Female,Monthly,2023-10-28,2025-09-26,4,5,1
CUST00688,Ananya Lopez,32,Female,Monthly,2023-02-08,2025-12-28,21,7,0
CUST00689,William Wilson,36,Male,Yearly,2025-09-13,2025-12-20,13,3,0
CUST00690,Scott Martinez,32,Female,Yearly,2024-01-08,2025-12-14,29,8,0
CUST00691,Kimberly Hernandez,44,Female,Monthly,2025-07-17,2026-01-11,27,7,0
CUST00692,Sandra Harris,36,Male,Monthly,2024-02-19,2025-12-14,13,6,0
CUST00693,Debra Clark,40,Female,Quarterly,2023-12-30,2025-12-07,27,7,0
CUST00694,Scott Williams,29,Female,Quarterly,2023-08-29,2025-06-16,4,5,1
CUST00695,Thomas Mehta,18,Female,Yearly,2025-06-02,2025-12-23,0,6,0
CUST00696,Aditya Williams,20,Female,Monthly,2025-09-14,2025-12-22,13,7,0
CUST00697,Brian Nguyen,29,Female,Yearly,2023-07-20,2025-12-30,29,7,0
CUST00698,Kathleen Roberts,37,Male,Yearly,2024-08-03,2025-12-12,22,5,0
CUST00699,Edward Taylor,45,Male,Quarterly,2023-01-15,2026-01-08,17,8,0
CUST00700,Eric Smith,22,Male,Monthly,2024-10-08,2025-11-04,0,5,1
CUST00701,Karen Ramirez,38,Female,Monthly,2025-05-17,2025-12-07,10,5,0
CUST00702,Emily Baker,46,Male,Monthly,2025-09-15,2025-09-24,0,7,1
CUST00703,Kathleen Taylor,24,Other,Quarterly,2025-03-26,2026-01-08,23,6,0
CUST00704,Janet Anderson,40,Male,Quarterly,2023-11-28,2025-07-24,2,3,1
CUST00705,Stephanie Sharma,34,Male,Quarterly,2023-04-17,2025-06-22,0,5,1
CUST00706,James Patel,28,Male,Monthly,2025-06-10,2025-09-25,3,2,1
CUST00707,Mark White,16,Male,Monthly,2025-02-26,2025-12-21,16,10,0
CUST00708,Brandon Adams,42,Female,Quarterly,2023-04-28,2026-01-04,17,6,0
CUST00709,Samantha Young,34,Male,Monthly,2025-11-27,2025-12-07,5,2,1
CUST00710,Shirley King,46,Female,Quarterly,2023-03-15,2026-01-15,23,8,0
CUST00711,Christopher Garcia,38,Other,Quarterly,2024-12-24,2025-12-21,18,8,0
CUST00712,Pamela Gonzalez,40,Female,Quarterly,2023-05-21,2025-12-11,15,6,0
CUST00713,Andrew Campbell,35,Female,Yearly,2024-12-13,2025-12-29,30,5,0
CUST00714,Mark Hill,17,Other,Monthly,2025-04-07,2025-12-30,19,7,0
CUST00715,Daniel Clark,35,Female,Quarterly,2025-10-27,2025-11-02,4,3,1
CUST00716,Anjali Allen,50,Female,Yearly,2024-05-27,2025-12-22,5,6,0
CUST00717,Larry Walker,32,Female,Quarterly,2025-07-28,2025-12-09,4,7,0
CUST00718,Divya Johnson,52,Female,Monthly,2025-02-22,2026-01-01,18,7,0
CUST00719,Frank Hall,20,Male,Monthly,2024-12-24,2025-11-29,2,3,1
CUST00720,Rachel Singh,30,Male,Monthly,2025-03-28,2025-12-25,28,8,0
CUST00721,Elizabeth Scott,21,Female,Monthly,2024-12-25,2025-07-08,4,5,1
CUST00722,Paul Lopez,46,Female,Quarterly,2024-01-25,2026-01-03,30,5,0
CUST00723,Donald Mitchell,25,Male,Monthly,2024-04-14,2025-09-29,0,3,1
CUST00724,Rohan Flores,39,Male,Quarterly,2023-09-03,2025-12-15,25,7,0
CUST00725,Brandon Smith,30,Female,Quarterly,2023-03-28,2025-12-23,19,6,0
CUST00726,Emma Lee,56,Female,Yearly,2024-07-16,2025-12-14,5,7,0
CUST00727,Emily Sanchez,56,Male,Quarterly,2023-04-21,2025-12-19,18,7,0
CUST00728,Kathleen Wright,30,Male,Monthly,2023-12-24,2026-01-08,16,9,0
CUST00729,Rachel King,16,Male,Quarterly,2023-01-25,2025-12-22,30,5,0
CUST00730,Justin Miller,31,Male,Quarterly,2024-06-15,2025-09-25,2,5,1
CUST00731,Donald Moore,16,Male,Quarterly,2025-01-19,2025-08-15,5,7,1
CUST00732,Anthony Clark,19,Female,Monthly,2025-03-31,2025-10-16,4,3,1
CUST00733,Brenda Rodriguez,38,Other,Quarterly,2023-07-24,2025-12-31,18,6,0
CUST00734,Anna Ramirez,39,Female,Monthly,2023-11-03,2026-01-15,32,7,0
CUST00735,Daniel Clark,41,Female,Yearly,2025-11-24,2025-12-26,7,5,0
CUST00736,Priya Young,39,Male,Quarterly,2023-04-08,2026-01-05,29,7,0
CUST00737,Linda Wilson,30,Female,Monthly,2023-07-17,2025-09-07,3,1,1
CUST00738,Kimberly White,40,Male,Quarterly,2024-06-11,2025-12-20,25,6,0
CUST00739,Jessica Thompson,28,Female,Yearly,2024-02-12,2025-12-12,20,6,0
CUST00740,Daniel Roberts,33,Male,Monthly,2025-11-11,2025-12-18,34,6,0
CUST00741,Sanjay Garcia,30,Male,Monthly,2023-10-24,2025-12-06,12,8,0
CUST00742,Vikram Nair,32,Male,Quarterly,2025-04-08,2026-01-11,12,9,0
CUST00743,William Hernandez,49,Male,Monthly,2024-08-19,2025-12-08,13,4,0
CUST00744,Samuel Sanchez,45,Male,Monthly,2025-01-13,2025-12-13,12,8,0
CUST00745,Laura Clark,16,Male,Yearly,2023-09-14,2025-12-30,25,5,0
CUST00746,Janet Hall,42,Female,Monthly,2025-03-24,2025-11-15,4,2,1
CUST00747,Vivek Reddy,29,Male,Monthly,2025-03-24,2026-01-10,23,7,0
CUST00748,Susan Taylor,40,Female,Monthly,2025-03-09,2025-09-29,9,1,1
CUST00749,Jack Jackson,51,Male,Monthly,2025-12-14,2026-01-14,18,5,0
CUST00750,John Nelson,19,Male,Yearly,2025-09-02,2025-12-12,16,8,0
CUST00751,Vivek Moore,32,Female,Monthly,2023-12-29,2025-12-17,30,5,0
CUST00752,Benjamin Mitchell,33,Female,Quarterly,2025-12-08,2025-12-12,7,7,0
CUST00753,Michelle Iyer,43,Male,Quarterly,2023-07-03,2025-12-23,14,3,0
CUST00754,Edward Taylor,36,Male,Monthly,2025-12-07,2026-01-07,21,7,0
CUST00755,Brian Jackson,47,Male,Monthly,2025-10-04,2025-12-16,9,8,0
CUST00756,Joshua Smith,47,Female,Quarterly,2024-04-18,2025-12-11,3,7,0
CUST00757,Melissa Gonzalez,28,Male,Quarterly,2025-03-19,2025-06-19,3,4,1
CUST00758,Deborah Singh,28,Male,Monthly,2025-05-14,2025-12-13,12,7,0
CUST00759,Ruth Patel,22,Female,Yearly,2024-07-10,2025-12-12,9,8,0
CUST00760,Vikram Moore,21,Male,Yearly,2024-01-09,2025-11-03,5,5,1
CUST00761,Samantha Robinson,16,Female,Monthly,2025-10-04,2025-11-27,1,6,1
CUST00762,Karen Brown,23,Other,Monthly,2023-07-29,2025-10-30,2,5,1
CUST00763,Catherine Lewis,42,Female,Monthly,2023-11-05,2025-10-07,3,3,1
CUST00764,Carol Clark,49,Male,Quarterly,2025-01-30,2026-01-13,31,8,0
CUST00765,Kevin Garcia,34,Female,Yearly,2023-04-25,2025-12-21,11,6,0
CUST00766,Elizabeth Wright,39,Male,Monthly,2024-05-27,2026-01-15,21,9,0
CUST00767,Jessica Roberts,41,Female,Monthly,2025-06-26,2025-11-23,0,6,1
CUST00768,Betty Robinson,23,Female,Monthly,2024-03-02,2025-06-10,2,4,1
CUST00769,Michelle Nair,55,Male,Quarterly,2023-03-28,2025-12-11,42,8,0
CUST00770,Eric Davis,31,Male,Quarterly,2024-02-11,2026-01-12,22,8,0
CUST00771,Divya Nelson,30,Male,Monthly,2025-06-08,2025-10-20,9,4,1
CUST00772,Rahul Moore,39,Female,Monthly,2024-05-12,2025-11-21,5,4,1
CUST00773,Justin Sharma,43,Female,Quarterly,2023-11-14,2026-01-10,13,6,0
CUST00774,Ashley Hernandez,21,Female,Quarterly,2024-11-24,2025-12-06,21,8,0
CUST00775,Linda Brown,39,Male,Monthly,2023-08-08,2025-10-03,9,4,1
CUST00776,Kenneth Scott,41,Female,Quarterly,2025-06-17,2026-01-14,9,6,0
CUST00777,Alexander Harris,41,Male,Monthly,2023-03-22,2025-12-18,24,6,0
CUST00778,Anna Jackson,33,Female,Monthly,2024-01-18,2025-12-26,5,6,0
CUST00779,Carolyn Robinson,43,Male,Yearly,2023-11-25,2025-10-23,5,5,1
CUST00780,Laura Jackson,34,Female,Quarterly,2025-07-18,2025-07-27,4,3,1
CUST00781,Timothy Campbell,41,Male,Monthly,2025-01-15,2025-12-31,21,8,0
CUST00782,Dorothy Campbell,28,Male,Yearly,2025-03-04,2025-12-15,0,8,0
CUST00783,Jerry Scott,28,Male,Monthly,2025-04-19,2026-01-08,11,8,0
CUST00784,Richard King,29,Female,Monthly,2023-09-23,2025-11-23,7,5,1
CUST00785,Betty Miller,41,Female,Monthly,2025-03-06,2025-12-13,7,9,0
CUST00786,Emma Hall,36,Female,Monthly,2024-03-28,2026-01-11,15,7,0
CUST00787,Mary Nair,16,Female,Quarterly,2023-06-13,2025-12-06,21,5,0
CUST00788,Linda White,19,Female,Yearly,2025-05-01,2026-01-12,5,8,0
CUST00789,Arjun Flores,27,Male,Monthly,2023-05-25,2026-01-11,30,6,0
CUST00790,Margaret King,16,Male,Quarterly,2025-12-24,2026-01-02,0,6,1
CUST00791,Gregory Thomas,32,Female,Yearly,2025-04-30,2025-12-06,13,7,0
CUST00792,Brenda Thompson,39,Female,Quarterly,2025-05-24,2026-01-05,26,9,0
CUST00793,Rahul Lopez,30,Female,Quarterly,2023-11-20,2025-12-08,7,6,0
CUST00794,Jeffrey Nair,36,Male,Monthly,2024-10-26,2025-12-20,10,5,0
CUST00795,Ruth Green,37,Male,Quarterly,2024-05-07,2026-01-02,17,7,0
CUST00796,Timothy Roberts,25,Female,Quarterly,2025-01-07,2025-12-18,16,5,0
CUST00797,Ronald Smith,43,Female,Yearly,2023-02-03,2025-12-27,26,4,0
CUST00798,James Martin,23,Other,Monthly,2024-10-06,2025-09-22,0,3,1
CUST00799,Suresh Scott,33,Female,Quarterly,2023-11-13,2025-08-06,0,2,1
CUST00800,Amanda Martinez,22,Male,Monthly,2024-05-26,2025-09-16,4,4,1
CUST00801,Barbara Torres,26,Male,Yearly,2023-06-08,2025-12-16,19,6,0
CUST00802,Daniel Young,31,Female,Quarterly,2023-07-15,2025-12-27,31,9,0
CUST00803,John Campbell,19,Female,Monthly,2023-04-25,2025-12-25,24,8,0
CUST00804,Brian Reddy,21,Female,Monthly,2023-09-04,2026-01-01,24,9,0
CUST00805,Janet Adams,21,Female,Yearly,2025-02-22,2025-07-20,1,6,1
CUST00806,Jennifer Lee,36,Female,Monthly,2025-10-25,2026-01-06,22,7,0
CUST00807,Michael Baker,38,Female,Monthly,2025-07-01,2025-12-10,7,8,0
CUST00808,Nicholas Garcia,46,Male,Monthly,2025-03-18,2025-09-06,3,4,1
CUST00809,William Walker,17,Female,Monthly,2025-03-28,2025-08-21,5,5,1
CUST00810,Nicholas Ramirez,33,Female,Monthly,2023-10-04,2026-01-03,26,6,0
CUST00811,Gary Sanchez,40,Female,Monthly,2025-12-09,2025-12-14,0,4,1
CUST00812,Maria Ramirez,32,Male,Yearly,2023-07-03,2025-08-18,4,3,1
CUST00813,Jason White,32,Male,Monthly,2023-02-19,2026-01-05,24,6,0
CUST00814,Brian Flores,16,Female,Yearly,2023-10-26,2026-01-01,31,9,0
CUST00815,Betty Baker,19,Male,Quarterly,2023-06-25,2025-11-18,6,3,1
CUST00816,Ashley Flores,36,Female,Yearly,2024-08-12,2025-11-03,4,3,1
CUST00817,Michelle Lewis,25,Male,Monthly,2024-03-09,2025-07-21,1,2,1
CUST00818,Dennis Taylor,24,Female,Quarterly,2023-10-17,2026-01-14,17,6,0
CUST00819,Timothy Nguyen,41,Female,Quarterly,2024-06-07,2025-09-20,8,3,1
CUST00820,Betty Sharma,36,Female,Monthly,2025-08-10,2026-01-15,21,8,0
CUST00821,David Harris,34,Female,Quarterly,2025-01-07,2026-01-14,23,8,0
CUST00822,Donna Verma,20,Female,Monthly,2025-02-18,2025-11-06,6,5,1
CUST00823,Amit Lee,25,Female,Quarterly,2023-06-30,2025-07-26,4,5,1
CUST00824,Ryan Scott,31,Female,Monthly,2024-05-21,2025-12-27,26,10,0
CUST00825,Kevin Young,25,Male,Monthly,2024-12-11,2025-12-24,6,7,0
CUST00826,Benjamin Martin,41,Male,Yearly,2025-10-23,2026-01-12,16,9,0
CUST00827,Benjamin Taylor,19,Female,Yearly,2023-03-02,2025-12-29,23,6,0
CUST00828,Mark Martinez,52,Male,Monthly,2023-10-09,2025-08-26,9,2,1
CUST00829,Eric Baker,27,Female,Quarterly,2024-04-10,2025-12-10,24,6,0
CUST00830,Karen Ramirez,33,Other,Yearly,2024-11-05,2026-01-07,18,4,0
CUST00831,Anthony Adams,33,Male,Quarterly,2024-02-19,2025-12-27,12,6,0
CUST00832,Alexander Rivera,49,Female,Yearly,2025-05-30,2026-01-06,7,8,0
CUST00833,Katherine Nair,30,Female,Monthly,2023-05-19,2026-01-08,15,8,0
CUST00834,Lisa Lee,37,Female,Monthly,2023-03-02,2025-12-20,22,8,0
CUST00835,Edward Martin,30,Male,Yearly,2024-07-14,2026-01-03,13,5,0
CUST00836,Susan Rodriguez,24,Male,Quarterly,2024-06-30,2025-12-07,41,9,0
CUST00837,Sandra Hill,19,Male,Quarterly,2025-01-05,2025-08-01,0,5,1
CUST00838,Sarah Allen,40,Female,Monthly,2025-02-04,2025-08-24,5,3,1
CUST00839,Gary Walker,32,Male,Monthly,2023-03-08,2025-11-28,4,4,1
CUST00840,Ananya Moore,16,Female,Monthly,2024-02-20,2026-01-11,16,6,0
CUST00841,Daniel Nair,35,Female,Monthly,2025-09-30,2025-12-17,41,7,0
CUST00842,Sanjay Thomas,30,Male,Quarterly,2025-02-18,2025-12-21,25,8,0
CUST00843,Brandon Mitchell,38,Female,Quarterly,2023-03-20,2025-12-18,22,10,0
CUST00844,Ryan Gupta,21,Female,Yearly,2024-05-18,2025-12-21,21,5,0
CUST00845,Jack Williams,40,Female,Quarterly,2023-04-11,2025-08-11,1,3,1
CUST00846,Ronald Reddy,30,Male,Yearly,2025-08-02,2025-12-28,25,8,0
CUST00847,Brandon Iyer,20,Male,Quarterly,2023-10-19,2025-12-18,18,6,0
CUST00848,Barbara Campbell,20,Female,Monthly,2023-10-05,2025-09-10,3,3,1
CUST00849,Laura Johnson,60,Male,Quarterly,2024-02-18,2026-01-10,21,5,0
CUST00850,Steven Lee,27,Female,Yearly,2023-12-02,2026-01-08,26,10,0
CUST00851,Barbara Davis,16,Female,Quarterly,2023-06-24,2025-12-22,2,10,0
CUST00852,Carolyn Sharma,38,Other,Quarterly,2023-11-24,2025-12-22,11,8,0
CUST00853,Jennifer Roberts,16,Male,Monthly,2023-11-04,2025-10-25,4,4,1
CUST00854,Daniel Roberts,44,Female,Monthly,2024-09-25,2025-12-18,9,7,0
CUST00855,Andrew Green,23,Male,Yearly,2024-02-20,2025-09-28,4,2,1
CUST00856,Mary Robinson,29,Female,Monthly,2023-01-12,2025-12-15,10,8,0
CUST00857,Donald Wilson,43,Female,Monthly,2025-04-19,2025-07-01,3,4,1
CUST00858,Scott Smith,18,Male,Quarterly,2024-03-01,2025-10-25,3,4,1
CUST00859,Linda Adams,62,Male,Monthly,2023-03-08,2025-12-08,9,9,0
CUST00860,Joshua Perez,44,Female,Monthly,2025-05-03,2026-01-05,20,9,0
CUST00861,Frank Jackson,38,Female,Quarterly,2023-12-30,2025-12-09,21,7,0
CUST00862,George Nair,47,Male,Quarterly,2024-10-23,2025-12-22,26,6,0
CUST00863,Neha Jones,19,Female,Yearly,2023-05-13,2026-01-07,16,6,0
CUST00864,Jessica Hall,33,Female,Monthly,2025-04-27,2026-01-02,27,6,0
CUST00865,Brandon Brown,33,Male,Quarterly,2025-12-19,2025-12-29,18,8,0
CUST00866,Vivek Sharma,16,Other,Monthly,2024-10-10,2025-07-07,2,4,1
CUST00867,Emma Thompson,47,Female,Quarterly,2025-10-13,2025-12-06,14,4,0
CUST00868,Amy Young,40,Female,Yearly,2024-04-21,2026-01-03,12,5,0
CUST00869,James Davis,27,Male,Quarterly,2023-08-30,2026-01-02,16,6,0
CUST00870,Anjali Flores,16,Other,Monthly,2024-11-14,2025-06-21,6,6,1
CUST00871,Margaret Smith,41,Female,Quarterly,2024-06-05,2025-12-27,8,6,0
CUST00872,Joshua Allen,33,Female,Quarterly,2023-08-22,2025-12-25,22,8,0
CUST00873,Ronald Campbell,25,Female,Yearly,2023-12-26,2025-09-06,4,5,1
CUST00874,Ananya Baker,50,Male,Monthly,2023-03-14,2025-12-16,23,8,0
CUST00875,Karen Green,34,Male,Yearly,2024-11-17,2025-12-20,29,7,0
CUST00876,Ananya Mitchell,24,Male,Quarterly,2024-10-08,2026-01-14,29,8,0
CUST00877,Anthony Torres,29,Female,Quarterly,2024-12-25,2025-10-24,2,4,1
CUST00878,Emily Singh,39,Male,Yearly,2025-12-30,2026-01-09,19,7,0
CUST00879,Deborah Lopez,52,Female,Yearly,2024-09-23,2025-12-26,26,7,0
CUST00880,Raymond Williams,44,Male,Monthly,2024-05-01,2025-09-15,0,4,1
CUST00881,Margaret King,53,Male,Monthly,2023-03-18,2026-01-10,16,6,0
CUST00882,Jeffrey Allen,26,Male,Monthly,2025-10-21,2025-10-29,0,2,1
CUST00883,Carolyn Verma,29,Female,Quarterly,2023-10-21,2026-01-09,6,7,0
CUST00884,Arjun King,43,Female,Monthly,2023-03-16,2025-12-13,10,9,0
CUST00885,Joseph Smith,39,Male,Monthly,2023-06-28,2025-11-20,7,3,1
CUST00886,Susan King,43,Female,Quarterly,2023-02-16,2025-12-27,9,8,0
CUST00887,Samantha Mehta,35,Male,Monthly,2024-08-09,2025-09-11,5,2,1
CUST00888,Jerry Lewis,24,Female,Monthly,2023-11-19,2025-11-28,5,2,1
CUST00889,Emma Scott,39,Female,Monthly,2024-12-18,2025-12-29,7,8,0
CUST00890,Charles Rivera,20,Female,Quarterly,2023-12-17,2025-06-28,5,5,1
CUST00891,Meera Perez,26,Female,Monthly,2023-03-01,2026-01-12,22,7,0
CUST00892,Susan Harris,28,Male,Monthly,2024-01-02,2025-12-09,9,4,0
CUST00893,Benjamin Singh,37,Female,Monthly,2024-12-29,2025-10-12,0,4,1
CUST00894,Catherine Carter,31,Female,Quarterly,2025-08-11,2026-01-10,23,6,0
CUST00895,Neha Patel,30,Female,Monthly,2025-07-22,2025-07-30,6,4,1
CUST00896,Jacob Anderson,37,Female,Monthly,2024-06-12,2025-12-21,21,4,0
CUST00897,Lisa Hall,42,Female,Monthly,2024-10-27,2026-01-14,22,5,0
CUST00898,David Walker,31,Male,Monthly,2023-12-16,2025-09-03,3,3,1
CUST00899,Nicole Torres,37,Male,Monthly,2023-08-08,2025-06-18,8,6,1
CUST00900,Elizabeth Sharma,19,Male,Monthly,2025-04-26,2025-09-30,5,6,1
CUST00901,Stephen Hernandez,38,Other,Monthly,2024-11-28,2025-07-03,7,7,1
CUST00902,Sharon Sharma,45,Other,Quarterly,2024-12-01,2025-12-31,19,8,0
CUST00903,Daniel Nelson,35,Female,Quarterly,2025-09-23,2025-10-01,4,3,1
CUST00904,Dorothy Scott,51,Male,Monthly,2024-09-22,2026-01-11,11,9,0
CUST00905,Scott Miller,39,Female,Quarterly,2025-02-15,2026-01-12,6,7,0
CUST00906,Barbara Wilson,16,Female,Yearly,2023-01-01,2026-01-06,23,8,0
CUST00907,Laura Wright,27,Male,Quarterly,2025-07-04,2025-07-10,4,7,1
CUST00908,Joshua Torres,28,Female,Quarterly,2025-06-09,2025-12-24,9,9,0
CUST00909,Barbara Nguyen,55,Male,Yearly,2025-04-07,2025-12-28,18,8,0
CUST00910,Linda White,48,Female,Yearly,2023-01-02,2025-12-24,12,6,0
CUST00911,Joseph Verma,47,Male,Monthly,2025-06-03,2025-12-21,31,8,0
CUST00912,Benjamin Lee,24,Female,Monthly,2025-06-10,2025-06-15,9,3,1
CUST00913,Daniel Walker,30,Male,Quarterly,2025-01-07,2026-01-06,20,9,0
CUST00914,Andrew Verma,43,Female,Monthly,2023-05-27,2026-01-06,21,7,0
CUST00915,Patrick Reddy,34,Female,Monthly,2023-10-06,2025-06-20,5,1,1
CUST00916,Vikram Clark,30,Female,Yearly,2025-05-21,2025-12-17,19,5,0
CUST00917,Shirley Ramirez,38,Female,Monthly,2024-12-28,2025-08-15,3,7,1
CUST00918,Nicole Smith,51,Female,Yearly,2024-04-29,2025-12-29,14,7,0
CUST00919,Edward Nair,33,Female,Monthly,2023-03-19,2025-12-23,14,7,0
CUST00920,Joseph Nguyen,25,Female,Quarterly,2023-10-18,2025-12-13,8,8,0
CUST00921,Karan Carter,40,Female,Monthly,2023-06-10,2025-12-07,11,8,0
CUST00922,Barbara Thomas,27,Male,Quarterly,2023-06-09,2025-12-12,20,8,0
CUST00923,Anjali Nguyen,33,Male,Monthly,2024-12-04,2026-01-15,21,6,0
CUST00924,Jacob Robinson,31,Female,Monthly,2024-11-09,2025-09-17,3,2,1
CUST00925,Donna Hernandez,32,Male,Yearly,2024-09-14,2025-12-10,5,6,0
CUST00926,Kimberly Brown,30,Female,Quarterly,2023-04-16,2025-12-28,15,6,0
CUST00927,Vikram Mitchell,33,Female,Monthly,2023-06-18,2025-11-12,5,5,1
CUST00928,Sneha Sharma,26,Male,Monthly,2024-07-29,2025-09-27,0,2,1
CUST00929,Mary Mitchell,28,Male,Monthly,2023-11-06,2025-12-23,15,6,0
CUST00930,Vikram Lopez,19,Male,Quarterly,2025-09-20,2025-09-21,2,4,1
CUST00931,Carol Garcia,40,Other,Quarterly,2023-11-12,2025-12-20,13,6,0
CUST00932,Jerry Harris,23,Male,Monthly,2023-12-09,2025-09-04,3,2,1
CUST00933,Michael Adams,40,Male,Yearly,2023-04-18,2025-12-21,3,6,0
CUST00934,Jacob Martin,37,Male,Yearly,2025-12-26,2026-01-03,19,10,0
CUST00935,Kimberly Martinez,37,Female,Monthly,2024-08-14,2025-12-18,9,7,0
CUST00936,Timothy Baker,16,Male,Quarterly,2023-03-26,2025-07-18,3,2,1
CUST00937,Samantha Thompson,44,Female,Monthly,2024-07-12,2025-09-24,2,3,1
